1887
7.0400 0.0000 0.4536 1 4.0277 0.5 6.9792 0.5 11.7478 0.5 13.4991 0.5 30.7184 0.5 13.4991 0.5 22.0268 0.5 26.2437 0.5 23.7424 0.5 30.7184 0.5 37.4594 0.5 48.2514 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.2498 0.5 
7.2000 0.0000 0.4730 1 4.0341 0.5 6.9877 0.5 11.7643 0.5 13.5172 0.5 30.7490 0.5 13.5172 0.5 22.0528 0.5 26.2726 0.5 23.7689 0.5 30.7490 0.5 37.4969 0.5 48.2616 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.2692 0.5 
7.3600 0.0000 0.4927 1 4.0407 0.5 6.9937 0.5 11.7810 0.5 13.5357 0.5 30.7799 0.5 13.5357 0.5 22.0792 0.5 26.3020 0.5 23.7958 0.5 30.7799 0.5 37.5349 0.5 48.2720 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.2889 0.5 
7.5200 0.0000 0.5128 1 4.0473 0.5 7.0088 0.5 11.7980 0.5 13.5544 0.5 30.8114 0.5 13.5544 0.5 22.1060 0.5 26.3319 0.5 23.8230 0.5 30.8114 0.5 37.5735 0.5 48.2824 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.3089 0.5 
7.6800 0.0000 0.5331 1 4.0540 0.5 7.0239 0.5 11.8152 0.5 13.5734 0.5 30.8433 0.5 13.5734 0.5 22.1332 0.5 26.3622 0.5 23.8507 0.5 30.8433 0.5 37.6126 0.5 48.2928 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.3291 0.5 
7.8400 0.0000 0.5537 1 4.0608 0.5 7.0389 0.5 11.8327 0.5 13.5929 0.5 30.8757 0.5 13.5929 0.5 22.1608 0.5 26.3930 0.5 23.8787 0.5 30.8757 0.5 37.6523 0.5 48.3033 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.3497 0.5 
8.0000 0.0000 0.5746 1 4.0677 0.5 7.0538 0.5 11.8505 0.5 13.6127 0.5 30.9085 0.5 13.6127 0.5 22.1888 0.5 26.4241 0.5 23.9071 0.5 30.9085 0.5 37.6926 0.5 48.3139 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.3706 0.5 
8.1600 0.0000 0.5958 1 4.0747 0.5 7.0686 0.5 11.8684 0.5 13.6327 0.5 30.9418 0.5 13.6327 0.5 22.2171 0.5 26.4557 0.5 23.9359 0.5 30.9418 0.5 37.7333 0.5 48.3245 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.3917 0.5 
8.3200 0.0000 0.6172 1 4.0818 0.5 7.0834 0.5 11.8866 0.5 13.6529 0.5 30.9755 0.5 13.6529 0.5 22.2458 0.5 26.4877 0.5 23.9650 0.5 30.9755 0.5 37.7745 0.5 48.3351 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.4131 0.5 
8.4800 0.0000 0.6389 1 4.0889 0.5 7.0981 0.5 11.9050 0.5 13.6733 0.5 31.0096 0.5 13.6733 0.5 22.2748 0.5 26.5200 0.5 23.9944 0.5 31.0096 0.5 37.8162 0.5 48.3458 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.4347 0.5 
